robot_x,robot_y,robot_z,robot_roll,robot_pitch,robot_yaw,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w
250.0,-50.0,75.0,180,0,0,84.14135970559248,-84.45235379296646,-203.3175632495179,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-50.0,85.0,180,0,0,92.51135445567785,-79.70513515738574,-200.59596388342112,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-50.0,95.0,180,0,0,100.88134920576323,-74.95791652180502,-197.87436451732435,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-50.0,105.0,180,0,0,109.2513439558486,-70.21069788622428,-195.15276515122758,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-50.0,115.0,180,0,0,117.62133870593398,-65.46347925064356,-192.43116578513082,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-50.0,125.0,180,0,0,125.99133345601935,-60.716260615062836,-189.70956641903405,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-50.0,135.0,180,0,0,134.36132820610473,-55.969041979482114,-186.98796705293728,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-50.0,145.0,180,0,0,142.7313229561901,-51.221823343901384,-184.2663676868405,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-50.0,155.0,180,0,0,151.10131770627547,-46.474604708320655,-181.54476832074374,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-50.0,165.0,180,0,0,159.47131245636086,-41.72738607273993,-178.82316895464697,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-50.0,175.0,180,0,0,167.84130720644623,-36.98016743715921,-176.1015695885502,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-40.0,75.0,180,0,0,80.20126375527816,-75.7725336721461,-206.34020556585617,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-40.0,85.0,180,0,0,88.57125850536353,-71.02531503656537,-203.6186061997594,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-40.0,95.0,180,0,0,96.94125325544891,-66.27809640098465,-200.89700683366263,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-40.0,105.0,180,0,0,105.31124800553428,-61.53087776540393,-198.17540746756586,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-40.0,115.0,180,0,0,113.68124275561966,-56.7836591298232,-195.4538081014691,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-40.0,125.0,180,0,0,122.05123750570503,-52.03644049424248,-192.73220873537232,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-40.0,135.0,180,0,0,130.42123225579041,-47.28922185866175,-190.01060936927556,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-40.0,145.0,180,0,0,138.79122700587578,-42.542003223081025,-187.2890100031788,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-40.0,155.0,180,0,0,147.16122175596115,-37.7947845875003,-184.56741063708202,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-40.0,165.0,180,0,0,155.53121650604652,-33.04756595191957,-181.84581127098528,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
250.0,-40.0,175.0,180,0,0,163.90121125613192,-28.30034731633885,-179.1242119048885,0.6303711890097322,-0.10049860489989401,-0.07880248540339485,0.7657168946640001
