robot_x,robot_y,robot_z,robot_roll,robot_pitch,robot_yaw,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w
250.0,-50.0,75.0,180,0,0,-49.99999999999994,-250.0,75.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-50.0,85.0,180,0,0,-49.99999999999994,-250.0,85.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-50.0,95.0,180,0,0,-49.99999999999994,-250.0,95.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-50.0,105.0,180,0,0,-49.99999999999994,-250.0,105.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-50.0,115.0,180,0,0,-49.99999999999994,-250.0,115.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-50.0,125.0,180,0,0,-49.99999999999994,-250.0,125.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-50.0,135.0,180,0,0,-49.99999999999994,-250.0,135.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-50.0,145.0,180,0,0,-49.99999999999994,-250.0,145.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-50.0,155.0,180,0,0,-49.99999999999994,-250.0,155.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-50.0,165.0,180,0,0,-49.99999999999994,-250.0,165.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-50.0,175.0,180,0,0,-49.99999999999994,-250.0,175.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-40.0,75.0,180,0,0,-39.99999999999994,-250.0,75.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-40.0,85.0,180,0,0,-39.99999999999994,-250.0,85.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-40.0,95.0,180,0,0,-39.99999999999994,-250.0,95.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-40.0,105.0,180,0,0,-39.99999999999994,-250.0,105.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-40.0,115.0,180,0,0,-39.99999999999994,-250.0,115.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-40.0,125.0,180,0,0,-39.99999999999994,-250.0,125.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-40.0,135.0,180,0,0,-39.99999999999994,-250.0,135.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-40.0,145.0,180,0,0,-39.99999999999994,-250.0,145.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
250.0,-40.0,155.0,180,0,0,-39.99999999999994,-250.0,155.0,-2.220446049250313e-16,1.0,6.123031769111886e-17,-1.3595861701158643e-32
