robot_x,robot_y,robot_z,robot_rx,robot_ry,robot_rz,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
80.0,-75.0,-175.0,0.0,0.0,180.0,56.75,-65.91,-233.69,-0.026,-0.018,-0.926,0.375,0.285
80.0,-75.0,-212.5,0.0,0.0,180.0,58.11,-65.65,-197.25,-0.025,-0.015,-0.929,0.369,0.166
80.0,-75.0,-250.0,-0.0,0.0,180.0,59.38,-65.4,-160.43,-0.026,-0.012,-0.931,0.364,0.11
80.0,-75.0,-287.5,0.0,0.0,180.0,60.77,-65.52,-123.84,-0.029,-0.008,-0.932,0.361,0.088
80.0,-75.0,-325.0,-0.0,0.0,180.0,62.17,-65.53,-87.25,-0.032,-0.001,-0.932,0.361,0.087
80.0,-37.5,-175.0,0.0,0.0,180.0,56.23,-28.57,-234.8,-0.028,-0.014,-0.928,0.372,0.334
80.0,-37.5,-212.5,0.0,0.0,180.0,57.68,-28.58,-198.34,-0.028,-0.014,-0.93,0.366,0.192
80.0,-37.5,-250.0,0.0,0.0,180.0,59.1,-28.12,-161.66,-0.028,-0.01,-0.932,0.362,0.111
80.0,-37.5,-287.5,0.0,0.0,180.0,60.52,-28.23,-124.6,-0.029,-0.007,-0.934,0.356,0.074
80.0,-37.5,-325.0,0.0,0.0,180.0,62.1,-28.45,-87.52,-0.031,-0.004,-0.936,0.35,0.058
80.0,-0.0,-175.0,-0.0,0.0,180.0,55.74,8.31,-235.84,-0.031,-0.013,-0.932,0.361,0.355
80.0,-0.0,-212.5,-0.0,0.0,180.0,57.43,8.37,-199.26,-0.029,-0.012,-0.933,0.357,0.212
80.0,-0.0,-250.0,-0.0,0.0,180.0,58.88,8.66,-162.28,-0.029,-0.01,-0.934,0.356,0.128
80.0,-0.0,-287.5,-0.0,0.0,180.0,60.52,8.59,-125.38,-0.031,-0.008,-0.935,0.353,0.082
80.0,-0.0,-325.0,0.0,0.0,180.0,62.06,8.42,-88.14,-0.032,-0.005,-0.938,0.346,0.059
80.0,37.5,-175.0,0.0,0.0,180.0,55.46,44.78,-237.21,-0.032,-0.014,-0.938,0.346,0.357
80.0,37.5,-212.5,0.0,0.0,180.0,57.13,45.06,-200.34,-0.031,-0.014,-0.938,0.345,0.224
80.0,37.5,-250.0,-0.0,0.0,180.0,58.68,45.23,-163.44,-0.031,-0.012,-0.938,0.346,0.143
80.0,37.5,-287.5,-0.0,0.0,180.0,60.28,45.17,-126.01,-0.032,-0.01,-0.937,0.348,0.101
80.0,37.5,-325.0,0.0,0.0,180.0,62.02,44.95,-88.76,-0.034,-0.007,-0.937,0.347,0.08
80.0,75.0,-175.0,-0.0,0.0,180.0,55.38,81.32,-238.7,-0.033,-0.014,-0.942,0.333,0.359
80.0,75.0,-212.5,0.0,0.0,180.0,57.16,81.45,-201.54,-0.032,-0.016,-0.942,0.333,0.234
80.0,75.0,-250.0,-0.0,0.0,180.0,58.77,81.87,-164.27,-0.031,-0.013,-0.941,0.336,0.16
80.0,75.0,-287.5,-0.0,0.0,180.0,60.61,81.9,-126.91,-0.031,-0.013,-0.94,0.34,0.129
80.0,75.0,-325.0,-0.0,0.0,180.0,62.3,81.81,-89.4,-0.032,-0.011,-0.94,0.338,0.103
117.5,-75.0,-175.0,-0.0,0.0,180.0,20.21,-66.02,-233.08,-0.02,-0.018,-0.938,0.344,0.18
117.5,-75.0,-212.5,-0.0,0.0,180.0,21.71,-66.07,-196.69,-0.021,-0.018,-0.939,0.343,0.078
117.5,-75.0,-250.0,0.0,0.0,180.0,23.02,-65.9,-159.56,-0.021,-0.016,-0.94,0.34,0.048
117.5,-75.0,-287.5,-0.0,0.0,180.0,24.33,-66.32,-122.74,-0.022,-0.014,-0.942,0.334,0.073
117.5,-75.0,-325.0,-0.0,0.0,180.0,25.08,-66.43,-85.56,-0.024,-0.013,-0.948,0.317,0.21
117.5,-37.5,-175.0,0.0,0.0,180.0,19.64,-28.68,-234.21,-0.024,-0.015,-0.938,0.345,0.245
117.5,-37.5,-212.5,-0.0,0.0,180.0,21.09,-28.93,-197.33,-0.023,-0.015,-0.938,0.344,0.116
117.5,-37.5,-250.0,0.0,0.0,180.0,22.43,-28.52,-160.46,-0.024,-0.012,-0.938,0.345,0.046
117.5,-37.5,-287.5,-0.0,0.0,180.0,23.72,-29.0,-123.76,-0.028,-0.011,-0.939,0.342,0.034
117.5,-37.5,-325.0,-0.0,0.0,180.0,25.21,-29.0,-86.33,-0.03,-0.007,-0.941,0.337,0.047
117.5,-0.0,-175.0,-0.0,0.0,180.0,19.43,8.03,-235.13,-0.027,-0.015,-0.941,0.338,0.29
117.5,-0.0,-212.5,-0.0,0.0,180.0,20.9,7.98,-198.14,-0.026,-0.014,-0.94,0.339,0.16
117.5,-0.0,-250.0,0.0,0.0,180.0,22.19,8.21,-161.16,-0.027,-0.012,-0.939,0.343,0.081
117.5,-0.0,-287.5,-0.0,0.0,180.0,23.54,8.41,-124.21,-0.029,-0.009,-0.938,0.344,0.049
117.5,-0.0,-325.0,0.0,0.0,180.0,25.05,8.0,-86.8,-0.03,-0.007,-0.939,0.342,0.045
117.5,37.5,-175.0,-0.0,0.0,180.0,19.17,44.42,-236.28,-0.028,-0.016,-0.945,0.325,0.312
117.5,37.5,-212.5,-0.0,0.0,180.0,20.7,44.49,-199.01,-0.027,-0.016,-0.944,0.328,0.186
117.5,37.5,-250.0,-0.0,0.0,180.0,22.08,44.99,-161.89,-0.028,-0.013,-0.942,0.334,0.108
117.5,37.5,-287.5,-0.0,0.0,180.0,23.43,45.0,-124.92,-0.031,-0.01,-0.941,0.338,0.073
117.5,37.5,-325.0,-0.0,0.0,180.0,25.01,44.89,-87.38,-0.033,-0.009,-0.94,0.338,0.06
117.5,75.0,-175.0,0.0,0.0,180.0,19.18,80.92,-237.38,-0.029,-0.018,-0.949,0.313,0.323
117.5,75.0,-212.5,0.0,0.0,180.0,20.75,80.87,-200.36,-0.03,-0.018,-0.948,0.317,0.206
117.5,75.0,-250.0,0.0,0.0,180.0,22.15,81.49,-162.89,-0.029,-0.015,-0.946,0.323,0.13
117.5,75.0,-287.5,0.0,0.0,180.0,23.5,81.77,-125.69,-0.031,-0.013,-0.944,0.328,0.091
117.5,75.0,-325.0,-0.0,0.0,180.0,25.2,81.67,-87.99,-0.033,-0.011,-0.943,0.33,0.072
155.0,-75.0,-175.0,0.0,0.0,180.0,-16.93,-66.48,-233.03,-0.022,-0.018,-0.942,0.334,0.172
155.0,-75.0,-212.5,0.0,0.0,180.0,-15.56,-66.71,-196.21,-0.023,-0.017,-0.941,0.336,0.082
155.0,-75.0,-250.0,-0.0,0.0,180.0,-14.21,-66.63,-159.0,-0.023,-0.016,-0.94,0.339,0.06
