robot_x,robot_y,robot_z,robot_rx,robot_ry,robot_rz,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
155.0,-0.0,-250.0,43.176,-43.176,161.137,-17.23,5.21,-161.72,-0.357,-0.158,-0.834,0.39,0.164
155.0,0.0,-250.0,-48.783,37.432,-162.401,-16.73,4.69,-162.4,-0.374,-0.118,-0.876,0.281,0.215
155.0,0.0,-250.0,-49.66,28.671,-148.981,-16.09,3.55,-162.4,-0.384,-0.076,-0.906,0.163,0.232
155.0,-0.0,-250.0,26.803,-46.425,134.017,-17.49,5.4,-160.09,-0.297,-0.233,-0.709,0.595,0.087
155.0,-0.0,-250.0,34.692,-45.211,147.692,-17.62,5.19,-161.28,-0.332,-0.197,-0.779,0.494,0.12
155.0,-0.0,-250.0,43.176,-43.176,161.137,-17.48,5.26,-161.99,-0.357,-0.158,-0.833,0.391,0.166
155.0,-0.0,-250.0,-0.0,-46.587,173.867,-15.85,7.27,-161.28,-0.117,-0.256,-0.904,0.322,0.094
155.0,-0.0,-250.0,-5.636,42.813,-159.781,-15.77,6.85,-161.68,-0.154,-0.243,-0.935,0.208,0.092
155.0,0.0,-250.0,-10.45,39.0,-145.549,-15.88,5.5,-161.9,-0.188,-0.226,-0.952,0.088,0.098
155.0,-0.0,-250.0,-10.45,-39.0,145.549,-16.19,8.23,-159.28,-0.033,-0.268,-0.797,0.541,0.091
155.0,-0.0,-250.0,-5.636,-42.813,159.781,-15.99,8.01,-160.14,-0.075,-0.264,-0.859,0.433,0.099
155.0,-0.0,-250.0,0.0,-46.587,173.867,-15.83,7.56,-161.26,-0.117,-0.255,-0.904,0.322,0.094
155.0,-0.0,-250.0,43.176,43.176,-161.137,-13.89,8.88,-160.74,0.129,-0.331,-0.901,0.249,0.045
155.0,-0.0,-250.0,34.692,45.211,-147.692,-14.16,7.83,-161.48,0.077,-0.349,-0.924,0.136,0.033
155.0,-0.0,-250.0,26.803,46.425,-134.017,-14.65,6.43,-162.05,0.024,-0.36,-0.932,0.021,0.034
155.0,0.0,-250.0,-49.66,-28.671,148.981,-14.58,9.88,-158.68,0.222,-0.275,-0.803,0.481,0.122
155.0,-0.0,-250.0,-48.783,-37.432,162.401,-14.34,9.58,-159.39,0.178,-0.304,-0.86,0.368,0.04
155.0,-0.0,-250.0,43.176,43.176,-161.137,-13.93,8.96,-160.62,0.13,-0.33,-0.901,0.25,0.044
155.0,-0.0,-250.0,46.587,-0.0,173.867,-16.5,6.02,-160.49,-0.277,0.082,-0.893,0.346,0.142
155.0,-0.0,-250.0,-42.813,-5.636,-159.781,-15.89,5.35,-160.56,-0.261,0.11,-0.93,0.233,0.166
155.0,0.0,-250.0,-39.0,-10.45,-145.549,-14.97,4.12,-160.39,-0.237,0.135,-0.955,0.114,0.187
155.0,-0.0,-250.0,39.0,-10.45,145.549,-17.01,6.42,-160.03,-0.283,0.018,-0.775,0.565,0.097
155.0,-0.0,-250.0,42.813,-5.636,159.781,-17.06,6.27,-160.54,-0.284,0.05,-0.842,0.456,0.119
155.0,-0.0,-250.0,46.587,0.0,173.867,-16.71,6.05,-160.76,-0.278,0.082,-0.892,0.346,0.141
155.0,-0.0,-250.0,0.0,0.0,180.0,-14.8,7.92,-160.43,-0.025,-0.011,-0.941,0.336,0.073
155.0,-0.0,-250.0,-0.0,0.0,-165.0,-14.38,7.24,-160.56,-0.027,-0.012,-0.975,0.22,0.079
155.0,-0.0,-250.0,-0.0,-0.0,-150.0,-14.3,6.01,-160.69,-0.028,-0.012,-0.995,0.099,0.085
155.0,-0.0,-250.0,0.0,0.0,150.0,-16.14,8.71,-158.83,-0.018,-0.01,-0.826,0.563,0.058
155.0,-0.0,-250.0,-0.0,0.0,165.0,-15.45,8.61,-159.62,-0.021,-0.01,-0.892,0.451,0.066
155.0,-0.0,-250.0,0.0,0.0,180.0,-14.78,8.24,-160.41,-0.025,-0.01,-0.941,0.337,0.073
155.0,-0.0,-250.0,-46.587,0.0,173.867,-11.79,10.86,-160.85,0.234,-0.098,-0.905,0.341,0.209
155.0,-0.0,-250.0,42.813,5.636,-159.781,-11.93,9.12,-161.34,0.21,-0.131,-0.942,0.225,0.161
155.0,-0.0,-250.0,39.0,10.45,-145.549,-12.47,7.06,-161.45,0.187,-0.16,-0.965,0.094,0.076
155.0,-0.0,-250.0,-39.0,10.45,145.549,-13.5,11.32,-158.57,0.259,-0.028,-0.794,0.549,0.127
155.0,-0.0,-250.0,-42.813,5.636,159.781,-12.43,11.77,-159.66,0.251,-0.062,-0.858,0.444,0.174
155.0,-0.0,-250.0,-46.587,-0.0,173.867,-11.83,10.98,-160.77,0.234,-0.097,-0.905,0.341,0.21
155.0,-0.0,-250.0,-43.176,-43.176,-161.137,-16.51,7.22,-160.04,-0.181,0.318,-0.893,0.263,0.105
155.0,-0.0,-250.0,-34.692,-45.211,-147.692,-15.44,6.65,-160.17,-0.134,0.332,-0.922,0.146,0.108
155.0,0.0,-250.0,-26.803,-46.425,-134.017,-13.64,5.83,-160.39,-0.075,0.341,-0.936,0.028,0.121
155.0,-0.0,-250.0,49.66,28.671,148.981,-17.01,7.11,-160.38,-0.251,0.27,-0.791,0.489,0.131
155.0,-0.0,-250.0,48.783,37.432,162.401,-17.04,7.43,-160.44,-0.219,0.298,-0.849,0.378,0.114
155.0,-0.0,-250.0,-43.176,-43.176,-161.137,-16.72,7.3,-160.32,-0.182,0.318,-0.892,0.263,0.107
155.0,-0.0,-250.0,0.0,46.587,173.867,-14.78,8.79,-160.78,0.061,0.235,-0.915,0.323,0.064
155.0,-0.0,-250.0,5.636,-42.813,-159.781,-13.4,8.03,-161.13,0.099,0.221,-0.948,0.206,0.103
155.0,0.0,-250.0,10.45,-39.0,-145.549,-12.42,7.58,-161.65,0.136,0.206,-0.964,0.096,0.16
