robot_x,robot_y,robot_z,robot_rx,robot_ry,robot_rz,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
75.0,-50.0,-350.0,0.0,0.0,0.0,-170.1641,54.69837,-280.69464,0.73994,0.19827,-0.16637,-0.62089,0.1
75.0,-50.0,-350.0,0.0,0.0,30.0,-163.99422,52.15518,-286.06851,-0.62085,-0.43024,0.16961,0.63298,0.1
75.0,-50.0,-350.0,0.0,0.0,60.0,-156.45192,53.53453,-289.89277,0.45946,0.63289,-0.16129,-0.60195,0.1
75.0,-50.0,-350.0,0.0,0.0,90.0,-149.55815,58.46682,-291.1427,0.26675,0.7924,-0.14198,-0.52989,0.1
75.0,-50.0,-350.0,0.0,30.0,0.0,-166.96517,46.90821,-296.02444,-0.56811,-0.10569,0.21123,0.78833,0.1
75.0,-50.0,-350.0,0.0,30.0,30.0,-158.72431,48.49207,-302.689,-0.45206,-0.33599,0.21386,0.79813,0.1
75.0,-50.0,-350.0,0.0,30.0,60.0,-149.84194,54.18028,-306.38712,-0.2975,-0.53916,0.20393,0.76106,0.1
75.0,-50.0,-350.0,0.0,30.0,90.0,-142.46956,63.01017,-306.16495,0.11516,0.70135,-0.18207,-0.67948,0.1
75.0,-50.0,-350.0,0.0,60.0,0.0,-169.2281,46.05834,-313.34725,-0.35755,-0.00592,0.2417,0.90205,0.1
75.0,-50.0,-350.0,0.0,60.0,30.0,-159.579,51.39754,-320.52197,-0.24714,-0.22931,0.24367,0.90938,0.1
75.0,-50.0,-350.0,0.0,60.0,60.0,-149.78002,60.56376,-323.36298,-0.10291,-0.42818,0.23237,0.86722,0.1
75.0,-50.0,-350.0,0.0,60.0,90.0,-142.03298,72.09763,-321.08288,0.06485,-0.58889,0.20851,0.77816,0.1
75.0,-50.0,-350.0,30.0,0.0,0.0,-187.67183,51.86504,-288.20284,0.71473,0.19151,0.0893,-0.66672,0.1
75.0,-50.0,-350.0,30.0,0.0,30.0,-179.0302,46.52964,-295.50186,-0.597,-0.42083,-0.08324,0.67791,0.1
75.0,-50.0,-350.0,30.0,0.0,60.0,-167.84106,45.82176,-300.48507,-0.43749,-0.62109,-0.083,0.64496,0.1
75.0,-50.0,-350.0,30.0,0.0,90.0,-156.65116,49.6114,-301.99705,0.2471,0.77857,0.08837,-0.57005,0.1
75.0,-50.0,-350.0,30.0,30.0,0.0,-184.27057,46.39784,-301.3565,-0.54486,-0.1,-0.04209,0.83148,0.1
75.0,-50.0,-350.0,30.0,30.0,30.0,-173.65982,45.1185,-309.90027,-0.43015,-0.32765,-0.03666,0.8404,0.1
75.0,-50.0,-350.0,30.0,30.0,60.0,-161.23379,48.54345,-314.82102,-0.27743,-0.52842,-0.03808,0.80147,0.1
75.0,-50.0,-350.0,30.0,30.0,90.0,-149.65892,55.96898,-315.02672,-0.09734,-0.68857,-0.04609,0.71713,0.1
75.0,-50.0,-350.0,30.0,60.0,0.0,-184.68312,47.84483,-316.16192,-0.33677,-0.00139,-0.00352,0.94158,0.1
75.0,-50.0,-350.0,30.0,60.0,30.0,-172.87516,50.38183,-325.09239,-0.22765,-0.22219,0.00119,0.94805,0.1
75.0,-50.0,-350.0,30.0,60.0,60.0,-159.8193,57.22045,-329.16925,-0.08518,-0.4187,-0.00176,0.90412,0.1
75.0,-50.0,-350.0,30.0,60.0,90.0,-148.20117,67.1689,-327.4645,0.08042,-0.57737,-0.01203,0.81243,0.1
75.0,-50.0,-330.0,0.0,0.0,0.0,-160.82621,45.47059,-265.60651,0.73994,0.19827,-0.16637,-0.62089,0.1
75.0,-50.0,-330.0,0.0,0.0,30.0,-154.65632,42.92739,-270.98038,-0.62085,-0.43024,0.16961,0.63298,0.1
75.0,-50.0,-330.0,0.0,0.0,60.0,-147.11402,44.30674,-274.80464,0.45946,0.63289,-0.16129,-0.60195,0.1
75.0,-50.0,-330.0,0.0,0.0,90.0,-140.22025,49.23904,-276.05457,0.26675,0.7924,-0.14198,-0.52989,0.1
75.0,-50.0,-330.0,0.0,30.0,0.0,-157.62728,37.68042,-280.93631,-0.56811,-0.10569,0.21123,0.78833,0.1
75.0,-50.0,-330.0,0.0,30.0,30.0,-149.38641,39.26428,-287.60087,-0.45206,-0.33599,0.21386,0.79813,0.1
75.0,-50.0,-330.0,0.0,30.0,60.0,-140.50404,44.95249,-291.29899,-0.2975,-0.53916,0.20393,0.76106,0.1
75.0,-50.0,-330.0,0.0,30.0,90.0,-133.13167,53.78238,-291.07682,0.11516,0.70135,-0.18207,-0.67948,0.1
75.0,-50.0,-330.0,0.0,60.0,0.0,-159.89021,36.83056,-298.25912,-0.35755,-0.00592,0.2417,0.90205,0.1
75.0,-50.0,-330.0,0.0,60.0,30.0,-150.24111,42.16975,-305.43384,-0.24714,-0.22931,0.24367,0.90938,0.1
75.0,-50.0,-330.0,0.0,60.0,60.0,-140.44212,51.33598,-308.27484,-0.10291,-0.42818,0.23237,0.86722,0.1
75.0,-50.0,-330.0,0.0,60.0,90.0,-132.69508,62.86984,-305.99475,0.06485,-0.58889,0.20851,0.77816,0.1
75.0,-50.0,-330.0,30.0,0.0,0.0,-178.33393,42.63726,-273.11471,0.71473,0.19151,0.0893,-0.66672,0.1
75.0,-50.0,-330.0,30.0,0.0,30.0,-169.69231,37.30185,-280.41373,-0.597,-0.42083,-0.08324,0.67791,0.1
75.0,-50.0,-330.0,30.0,0.0,60.0,-158.50316,36.59398,-285.39694,-0.43749,-0.62109,-0.083,0.64496,0.1
75.0,-50.0,-330.0,30.0,0.0,90.0,-147.31327,40.38362,-286.90892,0.2471,0.77857,0.08837,-0.57005,0.1
75.0,-50.0,-330.0,30.0,30.0,0.0,-174.93268,37.17005,-286.26837,-0.54486,-0.1,-0.04209,0.83148,0.1
75.0,-50.0,-330.0,30.0,30.0,30.0,-164.32192,35.89071,-294.81214,-0.43015,-0.32765,-0.03666,0.8404,0.1
75.0,-50.0,-330.0,30.0,30.0,60.0,-151.89589,39.31567,-299.73289,-0.27743,-0.52842,-0.03808,0.80147,0.1
75.0,-50.0,-330.0,30.0,30.0,90.0,-140.32102,46.74119,-299.93859,-0.09734,-0.68857,-0.04609,0.71713,0.1
75.0,-50.0,-330.0,30.0,60.0,0.0,-175.34522,38.61704,-301.07379,-0.33677,-0.00139,-0.00352,0.94158,0.1
75.0,-50.0,-330.0,30.0,60.0,30.0,-163.53727,41.15405,-310.00426,-0.22765,-0.22219,0.00119,0.94805,0.1
75.0,-50.0,-330.0,30.0,60.0,60.0,-150.4814,47.99267,-314.08112,-0.08518,-0.4187,-0.00176,0.90412,0.1
75.0,-50.0,-330.0,30.0,60.0,90.0,-138.86327,57.94111,-312.37637,0.08042,-0.57737,-0.01203,0.81243,0.1
75.0,-50.0,-310.0,0.0,0.0,0.0,-151.48831,36.2428,-250.51838,0.73994,0.19827,-0.16637,-0.62089,0.1
75.0,-50.0,-310.0,0.0,0.0,30.0,-145.31842,33.69961,-255.89225,-0.62085,-0.43024,0.16961,0.63298,0.1
75.0,-50.0,-310.0,0.0,0.0,60.0,-137.77612,35.07896,-259.71651,0.45946,0.63289,-0.16129,-0.60195,0.1
75.0,-50.0,-310.0,0.0,0.0,90.0,-130.88236,40.01125,-260.96644,0.26675,0.7924,-0.14198,-0.52989,0.1
75.0,-50.0,-310.0,0.0,30.0,0.0,-148.28938,28.45264,-265.84818,-0.56811,-0.10569,0.21123,0.78833,0.1
75.0,-50.0,-310.0,0.0,30.0,30.0,-140.04852,30.0365,-272.51274,-0.45206,-0.33599,0.21386,0.79813,0.1
75.0,-50.0,-310.0,0.0,30.0,60.0,-131.16614,35.72471,-276.21086,-0.2975,-0.53916,0.20393,0.76106,0.1
75.0,-50.0,-310.0,0.0,30.0,90.0,-123.79377,44.5546,-275.98869,0.11516,0.70135,-0.18207,-0.67948,0.1
75.0,-50.0,-310.0,0.0,60.0,0.0,-150.55231,27.60277,-283.17099,-0.35755,-0.00592,0.2417,0.90205,0.1
75.0,-50.0,-310.0,0.0,60.0,30.0,-140.90321,32.94197,-290.34571,-0.24714,-0.22931,0.24367,0.90938,0.1
75.0,-50.0,-310.0,0.0,60.0,60.0,-131.10422,42.10819,-293.18671,-0.10291,-0.42818,0.23237,0.86722,0.1
75.0,-50.0,-310.0,0.0,60.0,90.0,-123.35718,53.64206,-290.90662,0.06485,-0.58889,0.20851,0.77816,0.1
75.0,-50.0,-310.0,30.0,0.0,0.0,-168.99603,33.40947,-258.02658,0.71473,0.19151,0.0893,-0.66672,0.1
