robot_x,robot_y,robot_z,robot_rx,robot_ry,robot_rz,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
60.0,-75.0,-175.0,-0.0,0.0,180.0,56.35,-80.02,-251.62,-0.012,-0.069,0.136,0.988,0.475
60.0,-75.0,-250.0,-0.0,0.0,180.0,52.69,-82.72,-179.0,-0.006,-0.061,0.107,0.992,0.141
60.0,-75.0,-325.0,-0.0,0.0,180.0,49.52,-86.11,-105.78,0.001,-0.048,0.083,0.995,0.122
60.0,-0.0,-175.0,-0.0,0.0,180.0,54.19,-6.41,-251.21,-0.009,-0.058,0.118,0.991,0.573
60.0,-0.0,-250.0,-0.0,0.0,180.0,50.93,-8.66,-179.15,-0.003,-0.048,0.106,0.993,0.145
60.0,-0.0,-325.0,-0.0,0.0,180.0,48.41,-11.61,-105.25,0.004,-0.038,0.088,0.995,0.034
60.0,75.0,-175.0,-0.0,0.0,180.0,53.54,66.08,-252.09,-0.01,-0.051,0.054,0.997,0.589
60.0,75.0,-250.0,-0.0,0.0,180.0,50.58,64.21,-178.31,-0.006,-0.045,0.062,0.997,0.182
60.0,75.0,-325.0,-0.0,0.0,180.0,48.4,61.49,-103.65,-0.002,-0.037,0.074,0.996,0.069
135.0,-75.0,-175.0,-0.0,0.0,180.0,-19.37,-82.85,-257.27,-0.018,-0.05,0.112,0.992,0.421
135.0,-75.0,-250.0,-0.0,0.0,180.0,-22.54,-85.26,-183.12,-0.013,-0.047,0.098,0.994,0.124
135.0,-75.0,-325.0,-0.0,0.0,180.0,-25.39,-87.71,-108.63,-0.006,-0.04,0.089,0.995,0.061
135.0,-0.0,-175.0,-0.0,0.0,180.0,-18.07,-7.42,-256.86,-0.01,-0.06,0.104,0.993,0.556
135.0,-0.0,-250.0,-0.0,0.0,180.0,-22.14,-9.31,-183.0,-0.001,-0.054,0.107,0.993,0.194
135.0,-0.0,-325.0,-0.0,0.0,180.0,-25.49,-12.24,-108.04,0.003,-0.042,0.107,0.993,0.116
135.0,75.0,-175.0,-0.0,0.0,180.0,-18.02,65.31,-256.32,-0.013,-0.058,0.052,0.997,0.58
135.0,75.0,-250.0,-0.0,0.0,180.0,-22.48,63.31,-181.53,-0.01,-0.05,0.054,0.997,0.181
135.0,75.0,-325.0,-0.0,0.0,180.0,-25.64,60.73,-106.44,-0.007,-0.039,0.05,0.998,0.139
210.0,-75.0,-175.0,-0.0,0.0,180.0,-92.54,-85.88,-260.71,-0.024,-0.046,0.1,0.994,0.51
210.0,-75.0,-250.0,-0.0,0.0,180.0,-97.62,-86.93,-185.98,-0.015,-0.043,0.097,0.994,0.22
210.0,-75.0,-325.0,-0.0,0.0,180.0,-100.18,-89.57,-111.47,-0.007,-0.037,0.095,0.995,0.172
210.0,-0.0,-175.0,-0.0,0.0,180.0,-89.75,-10.57,-262.56,-0.021,-0.052,0.089,0.994,0.646
210.0,-0.0,-250.0,-0.0,0.0,180.0,-96.89,-12.13,-186.53,-0.012,-0.047,0.085,0.995,0.181
210.0,-0.0,-325.0,-0.0,0.0,180.0,-100.62,-14.23,-110.08,-0.005,-0.035,0.098,0.994,0.096
210.0,75.0,-175.0,-0.0,0.0,180.0,-88.6,67.63,-262.66,-0.011,-0.062,0.095,0.993,0.685
210.0,75.0,-250.0,-0.0,0.0,180.0,-97.04,64.28,-185.78,-0.004,-0.049,0.096,0.994,0.226
210.0,75.0,-325.0,-0.0,0.0,180.0,-101.31,60.66,-108.76,-0.001,-0.033,0.088,0.996,0.085
