robot_x,robot_y,robot_z,robot_rx,robot_ry,robot_rz,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
50.0,-75.0,-200.0,-0.0,0.0,180.0,47.85,-76.89,-230.14,-0.011,-0.016,-0.754,0.657,0.22
50.0,-75.0,-230.0,-0.0,0.0,180.0,48.51,-77.11,-200.97,-0.01,-0.014,-0.746,0.666,0.176
50.0,-75.0,-260.0,-0.0,0.0,180.0,49.2,-77.87,-171.5,-0.008,-0.012,-0.737,0.676,0.179
50.0,-75.0,-290.0,-0.0,0.0,180.0,49.47,-78.9,-142.06,-0.01,-0.008,-0.724,0.69,0.235
50.0,-75.0,-320.0,-0.0,0.0,180.0,49.95,-79.93,-112.99,-0.013,-0.004,-0.711,0.702,0.3
50.0,-75.0,-350.0,-0.0,0.0,180.0,48.99,-80.76,-84.59,-0.013,-0.0,-0.714,0.7,0.297
50.0,-45.0,-200.0,-0.0,0.0,180.0,47.63,-46.78,-229.95,-0.01,-0.014,-0.758,0.652,0.196
50.0,-45.0,-230.0,-0.0,0.0,180.0,48.51,-47.45,-200.84,-0.007,-0.013,-0.755,0.655,0.119
50.0,-45.0,-260.0,-0.0,0.0,180.0,49.2,-48.54,-171.31,-0.007,-0.014,-0.754,0.657,0.08
50.0,-45.0,-290.0,-0.0,0.0,180.0,49.64,-49.66,-141.97,-0.007,-0.012,-0.75,0.661,0.067
50.0,-45.0,-320.0,-0.0,0.0,180.0,49.99,-50.62,-112.63,-0.009,-0.008,-0.744,0.668,0.073
50.0,-45.0,-350.0,-0.0,0.0,180.0,50.36,-51.78,-83.11,-0.011,-0.003,-0.744,0.668,0.062
50.0,-15.0,-200.0,-0.0,0.0,180.0,47.83,-17.21,-229.62,-0.009,-0.013,-0.764,0.645,0.19
50.0,-15.0,-230.0,-0.0,0.0,180.0,48.51,-17.98,-200.63,-0.007,-0.013,-0.762,0.647,0.12
50.0,-15.0,-260.0,-0.0,0.0,180.0,49.07,-19.09,-171.2,-0.006,-0.013,-0.76,0.65,0.081
50.0,-15.0,-290.0,-0.0,0.0,180.0,49.61,-19.74,-141.87,-0.006,-0.01,-0.756,0.655,0.066
50.0,-15.0,-320.0,-0.0,0.0,180.0,50.09,-20.75,-112.37,-0.007,-0.006,-0.748,0.664,0.074
50.0,-15.0,-350.0,-0.0,0.0,180.0,50.35,-21.88,-82.78,-0.009,-0.002,-0.746,0.666,0.072
50.0,15.0,-200.0,-0.0,0.0,180.0,47.82,12.1,-229.5,-0.009,-0.013,-0.768,0.64,0.19
50.0,15.0,-230.0,-0.0,0.0,180.0,48.42,11.23,-200.54,-0.008,-0.013,-0.765,0.644,0.133
50.0,15.0,-260.0,-0.0,0.0,180.0,48.96,10.54,-171.02,-0.006,-0.011,-0.762,0.648,0.095
50.0,15.0,-290.0,-0.0,0.0,180.0,49.55,9.7,-141.59,-0.006,-0.009,-0.758,0.652,0.075
50.0,15.0,-320.0,-0.0,0.0,180.0,50.18,8.69,-112.0,-0.007,-0.008,-0.753,0.658,0.068
50.0,15.0,-350.0,-0.0,0.0,180.0,50.55,7.47,-82.31,-0.009,-0.005,-0.75,0.661,0.063
50.0,45.0,-200.0,-0.0,0.0,180.0,47.62,41.27,-229.75,-0.009,-0.011,-0.77,0.637,0.185
50.0,45.0,-230.0,-0.0,0.0,180.0,48.33,40.35,-200.66,-0.009,-0.013,-0.767,0.641,0.144
50.0,45.0,-260.0,-0.0,0.0,180.0,48.93,39.67,-170.94,-0.007,-0.011,-0.763,0.646,0.108
50.0,45.0,-290.0,-0.0,0.0,180.0,49.44,39.0,-141.25,-0.007,-0.01,-0.759,0.651,0.083
50.0,45.0,-320.0,-0.0,0.0,180.0,49.97,37.98,-111.6,-0.008,-0.008,-0.756,0.655,0.073
50.0,45.0,-350.0,-0.0,0.0,180.0,50.54,36.86,-81.83,-0.009,-0.006,-0.756,0.655,0.064
50.0,75.0,-200.0,-0.0,0.0,180.0,47.63,70.15,-230.06,-0.01,-0.012,-0.773,0.634,0.185
50.0,75.0,-230.0,-0.0,0.0,180.0,48.29,69.42,-200.65,-0.01,-0.013,-0.769,0.639,0.149
50.0,75.0,-260.0,-0.0,0.0,180.0,49.01,68.78,-171.0,-0.009,-0.012,-0.765,0.644,0.119
50.0,75.0,-290.0,-0.0,0.0,180.0,49.42,68.13,-141.02,-0.008,-0.01,-0.76,0.65,0.094
50.0,75.0,-320.0,-0.0,0.0,180.0,50.15,67.11,-111.53,-0.01,-0.009,-0.757,0.653,0.087
50.0,75.0,-350.0,-0.0,0.0,180.0,50.66,66.13,-81.5,-0.011,-0.008,-0.758,0.652,0.089
80.0,-75.0,-200.0,-0.0,0.0,180.0,18.75,-77.35,-229.92,-0.007,-0.02,-0.772,0.635,0.179
80.0,-75.0,-230.0,-0.0,0.0,180.0,19.73,-77.94,-200.73,-0.006,-0.02,-0.763,0.646,0.096
80.0,-75.0,-260.0,-0.0,0.0,180.0,20.17,-78.83,-171.41,-0.005,-0.018,-0.755,0.656,0.078
80.0,-75.0,-290.0,-0.0,0.0,180.0,20.71,-79.74,-141.83,-0.006,-0.016,-0.744,0.668,0.114
80.0,-75.0,-320.0,-0.0,0.0,180.0,21.08,-80.77,-112.26,-0.009,-0.013,-0.733,0.68,0.171
80.0,-75.0,-350.0,-0.0,0.0,180.0,21.51,-81.74,-82.78,-0.008,-0.01,-0.741,0.672,0.11
80.0,-45.0,-200.0,-0.0,0.0,180.0,19.04,-47.32,-230.12,-0.006,-0.019,-0.774,0.632,0.182
80.0,-45.0,-230.0,-0.0,0.0,180.0,19.82,-48.26,-200.7,-0.003,-0.019,-0.771,0.636,0.109
80.0,-45.0,-260.0,-0.0,0.0,180.0,20.32,-49.15,-171.43,-0.003,-0.019,-0.769,0.638,0.085
80.0,-45.0,-290.0,-0.0,0.0,180.0,20.7,-50.29,-142.08,-0.003,-0.018,-0.768,0.64,0.084
80.0,-45.0,-320.0,-0.0,0.0,180.0,21.01,-51.54,-112.45,-0.005,-0.017,-0.765,0.644,0.078
80.0,-45.0,-350.0,-0.0,0.0,180.0,21.0,-52.54,-82.77,-0.008,-0.011,-0.762,0.648,0.082
80.0,-15.0,-200.0,-0.0,0.0,180.0,19.05,-17.57,-229.83,-0.005,-0.017,-0.778,0.628,0.197
80.0,-15.0,-230.0,-0.0,0.0,180.0,19.79,-18.6,-200.83,-0.003,-0.017,-0.774,0.633,0.128
80.0,-15.0,-260.0,-0.0,0.0,180.0,20.05,-19.39,-171.33,-0.003,-0.016,-0.77,0.638,0.087
80.0,-15.0,-290.0,-0.0,0.0,180.0,20.31,-20.2,-141.97,-0.004,-0.013,-0.766,0.643,0.072
