robot_x,robot_y,robot_z,robot_rx,robot_ry,robot_rz,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
50.0,-75.0,-175.0,-0.0,-0.0,180.0,48.18,-73.21,-231.2,-0.012,-0.015,0.568,0.822,0.206
50.0,-75.0,-205.0,-0.0,-0.0,180.0,48.77,-72.86,-201.96,-0.009,-0.015,0.579,0.815,0.16
50.0,-75.0,-235.0,-0.0,-0.0,180.0,49.51,-73.34,-172.61,-0.007,-0.015,0.588,0.809,0.165
50.0,-75.0,-265.0,-0.0,-0.0,180.0,49.77,-73.5,-143.33,-0.002,-0.012,0.6,0.8,0.202
50.0,-75.0,-295.0,-0.0,-0.0,180.0,50.14,-73.71,-114.31,0.006,-0.007,0.618,0.786,0.291
50.0,-75.0,-325.0,-0.0,-0.0,180.0,50.3,-74.14,-85.44,0.015,-0.004,0.628,0.778,0.364
50.0,-45.0,-175.0,-0.0,-0.0,180.0,47.88,-43.11,-231.37,-0.01,-0.016,0.564,0.825,0.205
50.0,-45.0,-205.0,-0.0,-0.0,180.0,48.66,-43.27,-202.43,-0.008,-0.017,0.568,0.823,0.112
50.0,-45.0,-235.0,-0.0,-0.0,180.0,49.52,-43.75,-173.14,-0.008,-0.016,0.568,0.823,0.061
50.0,-45.0,-265.0,-0.0,-0.0,180.0,50.04,-44.27,-143.78,-0.006,-0.015,0.568,0.823,0.045
50.0,-45.0,-295.0,-0.0,-0.0,180.0,50.53,-44.72,-114.45,-0.002,-0.012,0.568,0.823,0.053
50.0,-45.0,-325.0,-0.0,-0.0,180.0,51.15,-45.15,-85.02,0.003,-0.009,0.571,0.821,0.056
50.0,-15.0,-175.0,-0.0,-0.0,180.0,47.9,-13.5,-231.82,-0.007,-0.016,0.557,0.83,0.222
50.0,-15.0,-205.0,-0.0,-0.0,180.0,48.69,-13.77,-202.8,-0.007,-0.018,0.56,0.828,0.124
50.0,-15.0,-235.0,-0.0,-0.0,180.0,49.28,-14.11,-173.7,-0.006,-0.017,0.562,0.827,0.067
50.0,-15.0,-265.0,-0.0,-0.0,180.0,49.95,-14.42,-144.27,-0.004,-0.016,0.563,0.826,0.044
50.0,-15.0,-295.0,-0.0,-0.0,180.0,50.52,-14.85,-114.78,-0.0,-0.014,0.566,0.824,0.052
50.0,-15.0,-325.0,-0.0,-0.0,180.0,50.96,-15.31,-85.19,0.004,-0.01,0.572,0.82,0.062
50.0,15.0,-175.0,-0.0,-0.0,180.0,47.85,15.85,-232.19,-0.006,-0.016,0.551,0.834,0.239
50.0,15.0,-205.0,-0.0,-0.0,180.0,48.58,15.35,-203.12,-0.007,-0.016,0.555,0.832,0.153
50.0,15.0,-235.0,-0.0,-0.0,180.0,49.15,15.18,-174.09,-0.005,-0.016,0.559,0.829,0.092
50.0,15.0,-265.0,-0.0,-0.0,180.0,49.84,14.94,-144.56,-0.003,-0.015,0.562,0.827,0.058
50.0,15.0,-295.0,-0.0,-0.0,180.0,50.55,14.6,-115.01,-0.001,-0.014,0.563,0.826,0.046
50.0,15.0,-325.0,-0.0,-0.0,180.0,51.2,14.12,-85.34,0.0,-0.012,0.565,0.825,0.049
50.0,45.0,-175.0,-0.0,-0.0,180.0,47.63,44.69,-232.81,-0.006,-0.015,0.545,0.838,0.25
50.0,45.0,-205.0,-0.0,-0.0,180.0,48.41,44.22,-203.82,-0.008,-0.014,0.55,0.835,0.174
50.0,45.0,-235.0,-0.0,-0.0,180.0,49.12,44.24,-174.49,-0.006,-0.014,0.555,0.831,0.118
50.0,45.0,-265.0,-0.0,-0.0,180.0,49.68,44.17,-144.97,-0.004,-0.014,0.56,0.828,0.082
50.0,45.0,-295.0,-0.0,-0.0,180.0,50.41,43.84,-115.37,-0.002,-0.013,0.563,0.826,0.064
50.0,45.0,-325.0,-0.0,-0.0,180.0,51.03,43.41,-85.59,-0.0,-0.01,0.565,0.825,0.061
50.0,75.0,-175.0,-0.0,-0.0,180.0,47.65,73.36,-233.81,-0.007,-0.014,0.539,0.842,0.26
50.0,75.0,-205.0,-0.0,-0.0,180.0,48.37,73.26,-204.63,-0.008,-0.013,0.545,0.838,0.188
50.0,75.0,-235.0,-0.0,-0.0,180.0,49.14,73.21,-175.09,-0.007,-0.013,0.551,0.834,0.138
50.0,75.0,-265.0,-0.0,-0.0,180.0,49.68,73.27,-145.41,-0.006,-0.013,0.556,0.831,0.106
50.0,75.0,-295.0,-0.0,-0.0,180.0,50.57,72.93,-115.77,-0.005,-0.011,0.561,0.828,0.092
50.0,75.0,-325.0,-0.0,-0.0,180.0,51.05,72.5,-85.85,-0.003,-0.009,0.562,0.827,0.087
80.0,-75.0,-175.0,-0.0,-0.0,180.0,19.4,-73.56,-231.01,-0.015,-0.02,0.546,0.837,0.166
80.0,-75.0,-205.0,-0.0,-0.0,180.0,20.28,-73.92,-201.64,-0.016,-0.021,0.555,0.831,0.067
80.0,-75.0,-235.0,-0.0,-0.0,180.0,20.82,-73.95,-172.28,-0.013,-0.021,0.564,0.826,0.033
80.0,-75.0,-265.0,-0.0,-0.0,180.0,21.31,-74.62,-142.94,-0.011,-0.019,0.569,0.822,0.042
80.0,-75.0,-295.0,-0.0,-0.0,180.0,21.67,-74.75,-113.37,-0.007,-0.015,0.577,0.817,0.063
80.0,-75.0,-325.0,-0.0,-0.0,180.0,21.76,-74.98,-83.98,-0.003,-0.014,0.576,0.817,0.071
80.0,-45.0,-175.0,-0.0,-0.0,180.0,19.5,-43.67,-231.25,-0.013,-0.022,0.542,0.84,0.196
80.0,-45.0,-205.0,-0.0,-0.0,180.0,20.19,-44.09,-202.32,-0.013,-0.023,0.546,0.837,0.108
80.0,-45.0,-235.0,-0.0,-0.0,180.0,20.73,-44.3,-173.06,-0.013,-0.022,0.549,0.836,0.082
80.0,-45.0,-265.0,-0.0,-0.0,180.0,21.2,-44.86,-143.78,-0.011,-0.02,0.549,0.835,0.087
80.0,-45.0,-295.0,-0.0,-0.0,180.0,21.6,-45.35,-114.19,-0.008,-0.018,0.55,0.835,0.093
80.0,-45.0,-325.0,-0.0,-0.0,180.0,22.01,-45.99,-84.49,-0.004,-0.014,0.554,0.832,0.082
80.0,-15.0,-175.0,-0.0,-0.0,180.0,19.54,-13.98,-231.47,-0.012,-0.022,0.537,0.843,0.235
80.0,-15.0,-205.0,-0.0,-0.0,180.0,20.14,-14.33,-202.66,-0.011,-0.022,0.543,0.839,0.138
80.0,-15.0,-235.0,-0.0,-0.0,180.0,20.49,-14.61,-173.55,-0.01,-0.021,0.549,0.836,0.078
80.0,-15.0,-265.0,-0.0,-0.0,180.0,20.88,-14.8,-144.3,-0.007,-0.019,0.553,0.833,0.053
80.0,-15.0,-295.0,-0.0,-0.0,180.0,21.29,-15.43,-114.71,-0.005,-0.016,0.556,0.831,0.055
80.0,-15.0,-325.0,-0.0,-0.0,180.0,21.78,-15.97,-84.94,-0.001,-0.014,0.56,0.828,0.058
80.0,15.0,-175.0,-0.0,-0.0,180.0,19.54,15.41,-231.78,-0.01,-0.022,0.532,0.846,0.271
80.0,15.0,-205.0,-0.0,-0.0,180.0,20.02,15.06,-202.9,-0.011,-0.021,0.54,0.841,0.167
80.0,15.0,-235.0,-0.0,-0.0,180.0,20.33,14.84,-173.76,-0.009,-0.02,0.548,0.836,0.095
