robot_x,robot_y,robot_z,robot_rx,robot_ry,robot_rz,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
50.0,-75.0,-200.0,-0.0,-0.0,180.0,47.87,-78.84,-230.51,-0.008,-0.023,0.562,0.827,0.167
50.0,-75.0,-230.0,-0.0,-0.0,180.0,48.18,-78.84,-201.42,-0.006,-0.022,0.574,0.818,0.137
50.0,-75.0,-260.0,-0.0,-0.0,180.0,48.65,-79.4,-172.07,-0.004,-0.02,0.588,0.809,0.177
50.0,-75.0,-290.0,-0.0,-0.0,180.0,48.67,-80.12,-142.74,0.0,-0.017,0.604,0.796,0.244
50.0,-75.0,-320.0,-0.0,-0.0,180.0,48.79,-80.77,-114.01,0.007,-0.012,0.618,0.786,0.31
50.0,-75.0,-350.0,-0.0,-0.0,180.0,49.05,-81.96,-84.88,0.01,-0.012,0.607,0.794,0.253
50.0,-45.0,-200.0,-0.0,-0.0,180.0,47.39,-48.77,-230.65,-0.006,-0.022,0.563,0.826,0.183
50.0,-45.0,-230.0,-0.0,-0.0,180.0,48.13,-49.32,-201.7,-0.005,-0.023,0.566,0.824,0.101
50.0,-45.0,-260.0,-0.0,-0.0,180.0,48.77,-50.11,-172.25,-0.005,-0.022,0.567,0.823,0.056
50.0,-45.0,-290.0,-0.0,-0.0,180.0,49.13,-51.01,-142.95,-0.004,-0.021,0.568,0.823,0.044
50.0,-45.0,-320.0,-0.0,-0.0,180.0,49.39,-51.76,-113.56,0.0,-0.018,0.569,0.822,0.05
50.0,-45.0,-350.0,-0.0,-0.0,180.0,49.71,-52.6,-84.11,0.006,-0.014,0.573,0.819,0.058
50.0,-15.0,-200.0,-0.0,-0.0,180.0,47.52,-19.16,-230.63,-0.004,-0.023,0.555,0.831,0.196
50.0,-15.0,-230.0,-0.0,-0.0,180.0,48.08,-19.81,-201.76,-0.004,-0.023,0.558,0.829,0.108
50.0,-15.0,-260.0,-0.0,-0.0,180.0,48.58,-20.52,-172.46,-0.004,-0.023,0.56,0.828,0.054
50.0,-15.0,-290.0,-0.0,-0.0,180.0,49.02,-21.19,-143.31,-0.001,-0.021,0.562,0.827,0.042
50.0,-15.0,-320.0,-0.0,-0.0,180.0,49.41,-21.97,-113.69,0.002,-0.019,0.564,0.825,0.053
50.0,-15.0,-350.0,-0.0,-0.0,180.0,49.68,-22.81,-84.12,0.007,-0.015,0.57,0.822,0.061
50.0,15.0,-200.0,-0.0,-0.0,180.0,47.52,10.18,-230.71,-0.003,-0.023,0.55,0.835,0.221
50.0,15.0,-230.0,-0.0,-0.0,180.0,48.05,9.34,-201.86,-0.004,-0.022,0.553,0.833,0.139
50.0,15.0,-260.0,-0.0,-0.0,180.0,48.51,8.67,-172.52,-0.004,-0.022,0.557,0.83,0.081
50.0,15.0,-290.0,-0.0,-0.0,180.0,48.95,8.21,-143.28,-0.0,-0.021,0.56,0.828,0.05
50.0,15.0,-320.0,-0.0,-0.0,180.0,49.46,7.57,-113.62,0.002,-0.02,0.562,0.827,0.044
50.0,15.0,-350.0,-0.0,-0.0,180.0,49.9,6.77,-83.95,0.004,-0.017,0.565,0.824,0.05
50.0,45.0,-200.0,-0.0,-0.0,180.0,47.27,39.08,-231.06,-0.003,-0.021,0.544,0.839,0.236
50.0,45.0,-230.0,-0.0,-0.0,180.0,47.83,38.49,-202.18,-0.003,-0.02,0.55,0.835,0.16
50.0,45.0,-260.0,-0.0,-0.0,180.0,48.35,37.94,-172.64,-0.002,-0.02,0.555,0.832,0.105
50.0,45.0,-290.0,-0.0,-0.0,180.0,48.74,37.49,-143.24,-0.001,-0.019,0.559,0.829,0.072
50.0,45.0,-320.0,-0.0,-0.0,180.0,49.25,36.83,-113.54,0.001,-0.018,0.562,0.827,0.057
50.0,45.0,-350.0,-0.0,-0.0,180.0,49.68,36.04,-83.72,0.003,-0.016,0.564,0.826,0.057
50.0,75.0,-200.0,-0.0,-0.0,180.0,47.2,67.63,-231.72,-0.004,-0.018,0.538,0.842,0.245
50.0,75.0,-230.0,-0.0,-0.0,180.0,47.76,67.08,-202.43,-0.006,-0.018,0.544,0.838,0.178
50.0,75.0,-260.0,-0.0,-0.0,180.0,48.36,66.96,-172.99,-0.004,-0.018,0.551,0.834,0.127
50.0,75.0,-290.0,-0.0,-0.0,180.0,48.71,66.46,-143.2,-0.003,-0.018,0.556,0.831,0.097
50.0,75.0,-320.0,-0.0,-0.0,180.0,49.36,65.79,-113.68,-0.001,-0.016,0.56,0.828,0.082
50.0,75.0,-350.0,-0.0,-0.0,180.0,49.88,65.19,-83.73,0.001,-0.014,0.56,0.828,0.074
80.0,-75.0,-200.0,-0.0,-0.0,180.0,18.89,-79.28,-230.5,-0.011,-0.026,0.543,0.839,0.151
80.0,-75.0,-230.0,-0.0,-0.0,180.0,19.48,-79.75,-201.38,-0.011,-0.026,0.555,0.832,0.055
80.0,-75.0,-260.0,-0.0,-0.0,180.0,19.74,-80.37,-171.97,-0.009,-0.025,0.568,0.823,0.062
80.0,-75.0,-290.0,-0.0,-0.0,180.0,19.87,-80.92,-142.5,-0.005,-0.022,0.582,0.813,0.123
80.0,-75.0,-320.0,-0.0,-0.0,180.0,19.91,-81.63,-113.0,-0.002,-0.018,0.592,0.805,0.169
80.0,-75.0,-350.0,-0.0,-0.0,180.0,19.54,-82.13,-83.82,0.0,-0.019,0.586,0.81,0.163
80.0,-45.0,-200.0,-0.0,-0.0,180.0,18.85,-49.27,-230.96,-0.009,-0.026,0.541,0.84,0.18
